"1072",20000,5,6,1,1,2,15,66,66
"1074",10000,5,6,2,1,2,13,52,66
"1075",15000,5,4,2,1,2,12,19,64
"1076",7000,6,0,1,2,2,14,66,72
"1077",15000,5,4,2,1,2,12,52,64
"1079",26000,5,5,2,1,2,16,56,65
"1081",10000,6,0,1,1,2,11,59,72
"1084",3000,5,11,1,1,2,14,70,71
"1085",27000,5,4,2,1,1,17,49,64
"1088",28000,5,4,2,1,2,17,65,64
"1090",15000,5,7,2,1,2,12,63,67
"1091",55000,6,3,1,1,2,18,60,75
"1092",20000,5,6,2,1,1,17,64,66
"1093",8500,5,7,2,1,2,12,46,67
"1097",30000,5,11,1,1,2,16,60,71
"1101",20000,5,8,2,1,2,12,59,68
"1103",22000,5,10,1,1,2,6,15,70
"1104",25000,5,7,1,1,2,16,64,67
"1109",3000,5,11,1,1,2,8,68,71
"1110",16000,5,3,2,1,2,12,41,63
"1114",10000,5,1,2,2,2,12,51,61
"1116",15000,5,5,2,2,2,12,62,65
"1117",28000,5,7,1,1,2,12,44,67
"1123",31500,5,5,1,1,2,14,55,65
"1124",95000,5,6,1,1,2,18,38,66
"1127",38000,5,7,1,1,2,12,50,67
"1130",30000,6,2,1,1,2,12,49,74
"1131",35900,6,2,1,1,2,16,48,74
"1132",12000,5,6,2,1,2,13,68,66
"1136",10000,5,9,2,1,2,16,65,69
"1137",45000,5,6,2,1,2,18,46,66
"1140",40000,6,2,1,1,2,16,34,74
"1142",21500,6,0,1,1,2,12,63,72
"1143",14000,5,6,1,1,2,12,28,66
"1144",38000,5,7,1,4,2,17,36,67
"1145",1000,5,5,2,1,2,12,72,65
"1146",14000,5,6,1,1,2,12,17,66
"1147",15000,5,5,2,1,2,12,59,65
"1152",24000,5,8,2,1,2,13,48,68
"1153",4500,5,4,2,1,2,16,67,64
"1154",18000,5,4,2,1,2,16,27,64
"1157",14000,5,3,2,1,2,12,70,63
"1158",10000,5,9,2,1,2,12,62,69
"1159",9500,5,7,2,1,2,12,58,67
"1160",11000,5,3,2,1,2,15,24,63
"1161",17000,5,7,1,1,2,12,23,67
"1162",6000,5,0,2,1,2,13,62,60
"1163",2500,5,2,2,1,2,11,32,62
"1164",40000,6,0,1,1,2,16,49,72
"1166",25000,5,7,1,1,2,16,51,67
"1169",28000,5,6,2,2,2,15,30,66
"1170",33000,5,6,2,2,2,12,45,66
"1172",4000,5,0,2,1,2,8,26,60
"1174",4100,5,5,1,1,2,16,60,65
"1176",25000,5,9,2,1,2,12,8,69
"1177",32000,6,0,1,1,2,12,62,72
"1180",13000,5,4,2,1,2,8,32,64
"1181",8000,5,4,1,1,1,8,63,64
"1186",17000,5,4,2,1,2,12,52,64
"1187",15000,5,7,2,1,2,12,13,67
"1188",18000,5,6,1,1,2,13,58,66
"1189",12000,6,1,1,1,2,12,66,73
"1190",7000,6,2,1,1,2,7,41,74
"1192",1200,5,5,2,1,2,14,68,65
"1197",14000,5,3,1,1,2,12,69,63
"1198",17000,5,3,2,1,2,12,50,63
"1199",30000,5,6,1,1,2,12,48,66
"1205",25000,5,10,1,1,2,12,37,70
"1207",22000,5,6,2,1,1,12,57,66
"1208",15000,5,3,2,1,2,12,69,63
"1210",27000,6,1,1,1,2,12,99,73
"1211",20000,5,3,2,1,2,16,64,63
"1212",9000,5,9,2,1,2,11,56,69
"1214",17000,6,1,1,1,2,12,60,73
"1218",1800,5,8,2,1,2,12,44,68
"1219",18000,5,4,2,1,2,12,44,64
"1220",25000,5,3,2,1,2,18,48,63
"1223",20000,5,10,1,2,2,16,49,70
"1224",75000,5,4,2,1,2,15,50,64
"1225",3500,5,6,2,1,2,12,50,66
"1226",36000,5,1,2,1,2,12,19,61
"1227",30000,6,0,1,1,2,12,65,72
"1228",25000,5,5,2,1,2,13,12,65
"1229",1000,5,4,2,1,2,14,64,64
"1230",60000,5,8,1,1,2,12,24,68
"1232",35000,6,2,1,1,2,13,14,74
"1233",9000,5,7,1,1,2,13,57,67
"1234",35000,5,10,1,1,2,9,6,70
"1235",11000,5,6,2,1,2,10,32,66
"1236",12000,5,11,1,1,2,12,38,71
"1237",30000,5,11,1,1,2,12,47,71
"1238",19000,5,11,1,2,2,7,33,71
"1240",9000,6,2,1,1,2,9,29,74
"1241",30000,6,3,1,1,2,16,61,75
"1243",9000,6,0,1,1,2,12,58,72
"1244",15000,5,6,2,1,1,16,60,66
"1245",8000,5,5,2,2,2,12,59,65
"1247",10000,5,6,2,1,2,10,15,66
"1249",33000,6,0,1,1,2,12,53,72
"1253",12000,5,0,2,1,1,12,62,60
"1254",18000,5,4,2,1,2,15,53,64
"1257",30000,5,5,2,1,2,13,29,65
"1258",12500,5,5,2,1,2,12,58,65
"1259",10000,5,2,2,2,2,12,54,62
"1260",8500,5,8,1,2,2,13,19,68
"1263",21000,6,1,1,2,2,14,44,73
"1265",21000,5,4,2,1,2,12,13,64
"1270",21000,5,8,2,1,2,17,65,68
"1272",5000,5,6,2,1,2,12,38,66
"1273",22000,5,11,2,1,2,17,54,71
"1275",30000,6,1,1,1,2,14,64,73
"1277",123000,5,1,2,1,2,14,32,61
"1278",8000,5,3,2,1,2,9,45,63
"1281",2000,5,4,2,1,2,9,65,64
"1282",7600,5,7,2,1,2,6,28,67
"1290",10000,5,3,2,1,2,12,65,63
"1291",35000,6,1,1,1,2,12,42,73
"1293",15000,5,6,2,1,2,16,33,66
"1294",4000,5,10,2,1,2,12,68,70
"1295",16000,5,8,1,1,2,8,66,68
"1296",200,5,7,2,1,2,12,57,67
"1297",23000,6,2,1,1,2,16,65,74
"1298",16000,5,4,2,1,2,16,63,64
"1301",6000,5,0,2,1,2,12,41,60
"1302",600,4,11,2,1,2,9,44,59
"1308",28000,6,3,1,4,2,16,56,75
"1310",4000,5,6,2,1,2,8,24,66
"1311",15000,5,4,1,1,2,12,55,64
"1312",15000,5,11,1,1,2,12,65,71
"1316",25000,5,3,2,1,2,12,60,63
"1317",15000,5,7,2,1,2,12,64,67
"1319",40000,5,9,1,1,2,11,46,69
"1320",30000,5,10,1,1,2,11,39,70
"1321",5000,5,6,2,1,2,12,61,66
"1322",35000,6,2,1,1,2,14,56,74
"1323",16000,5,5,2,1,2,14,59,65
"1326",28000,5,4,2,1,2,16,50,64
"1327",20000,5,8,1,1,2,15,48,68
"1328",21000,5,6,1,1,2,13,60,66
"1330",17000,5,9,1,2,2,12,48,69
"1331",24000,5,0,2,1,2,13,40,60
"1332",25000,5,1,2,1,2,12,15,61
"1333",40000,6,3,1,1,2,12,44,75
"1338",8000,5,4,2,1,2,13,71,64
"1340",19000,5,3,2,1,1,15,45,63
"1343",45000,5,7,2,1,2,16,21,67
"1344",5000,5,4,1,2,2,17,57,64
"1346",24000,5,3,2,2,2,14,50,63
"1347",5000,5,7,2,1,2,14,71,67
"1349",33000,5,6,1,1,2,16,56,66
"1350",24000,5,5,2,1,2,14,66,65
"1351",6000,5,3,2,1,2,13,67,63
"1352",90000,5,6,2,1,2,14,35,66
"1354",57000,5,4,2,1,2,18,43,64
"1356",13800,5,11,1,1,2,14,36,71
"1357",30000,5,11,1,1,2,18,53,71
"1358",15000,6,0,1,1,2,12,50,72
"1359",15000,5,0,2,1,2,14,15,60
"1360",31000,5,10,1,1,2,12,61,70
"1361",33000,6,2,1,1,2,17,50,74
"1363",30000,5,8,1,1,2,18,29,68
"1364",12000,6,2,1,1,2,12,52,74
"1365",5000,6,3,1,1,2,12,68,75
"1366",21000,5,8,1,1,2,12,31,68
"1368",28000,5,3,2,1,2,18,44,63
"1371",12000,6,0,1,1,2,12,59,72
"1372",19000,5,4,2,1,2,12,44,64
"1373",6000,5,3,2,1,2,14,55,63
"1374",5300,5,6,2,1,2,13,30,66
"1376",15000,5,1,2,1,2,13,62,61
"1381",17000,6,1,1,1,2,12,44,73
"1383",4700,5,6,2,2,2,12,12,66
"1386",9500,5,2,2,1,2,12,25,62
"1387",1700,5,5,1,1,2,12,68,65
"1389",5400,5,2,2,1,2,12,59,62
"1390",10000,5,8,1,1,2,12,59,68
"1391",25000,4,11,2,1,2,15,7,59
"1402",35000,5,8,2,1,2,16,47,68
"1404",28000,5,3,2,1,2,18,46,63
"1405",42000,5,3,2,1,2,12,50,63
"1407",45000,5,8,1,1,2,12,32,68
"1408",55000,5,4,2,1,2,12,39,64
"1412",36000,5,10,2,1,2,16,60,70
"1414",25000,5,10,1,1,2,10,59,70
"1415",19000,6,0,1,1,2,12,62,72
"1416",38000,5,9,1,1,2,11,40,69
"1417",15000,5,3,2,1,2,14,53,63
"1418",4500,4,10,2,1,2,5,5,58
"1419",96000,5,3,2,1,2,14,63,63
"1420",11000,5,3,2,1,2,12,43,63
"1421",9000,6,1,1,1,2,15,56,73
"1422",5000,5,9,2,1,2,14,66,69
"1423",50000,5,10,1,1,2,12,39,70
"1427",6000,5,5,2,1,2,13,46,65
"1428",1e+05,6,0,1,1,2,13,68,72
"1429",16500,5,2,2,1,2,13,44,62
"1435",32000,6,0,1,1,2,14,50,72
"1436",30000,6,1,1,1,2,18,49,73
"1437",10000,5,8,2,1,2,16,48,68
"1440",15000,5,6,2,1,2,12,71,66
"1442",6500,5,0,2,1,2,8,7,60
"1443",26000,5,0,2,1,2,18,27,60
"1444",17000,5,5,2,1,2,12,31,65
"1445",22000,5,3,2,4,2,18,31,63
"1447",10000,5,4,2,1,2,12,49,64
"1448",50000,5,11,1,1,2,14,32,71
"1449",20000,5,7,1,1,2,12,55,67
"1453",400,5,3,2,1,2,12,59,63
"1455",16000,5,5,2,1,2,14,31,65
"1457",10000,5,6,2,1,2,12,24,66
"1458",14000,5,3,2,1,2,13,32,63
"1459",5000,5,5,2,1,2,15,70,65
"1460",40000,6,2,1,1,2,16,56,74
"1461",5000,5,7,2,1,2,13,35,67
"1462",25000,5,8,2,1,2,17,43,68
"1463",12000,5,5,2,1,2,12,39,65
"1464",58000,5,4,2,1,2,16,56,64
"1465",18000,5,8,2,1,2,16,64,68
"1466",1000,5,5,1,1,2,12,72,65
"1467",21000,6,0,1,1,2,17,43,72
"1468",11000,5,6,1,2,2,12,28,66
"1470",13000,5,4,2,1,2,12,54,64
"1472",20000,5,0,2,4,2,16,2,60
"1473",25000,6,0,1,2,2,12,55,72
"1476",600,5,4,2,1,2,12,47,64
"1477",25000,5,7,1,2,2,14,64,67
"1479",36000,5,8,1,1,2,12,62,68
"1480",15000,5,4,2,4,2,13,57,64
"1482",3500,5,6,2,1,2,12,39,66
"1483",19005,5,5,2,1,2,16,56,65
"1484",62000,5,10,1,1,2,14,36,70
"1486",25000,5,10,1,1,2,12,48,70
"1487",50000,5,6,1,1,2,12,38,66
"1490",40000,5,6,1,1,2,12,29,66
"1491",26000,6,2,1,1,2,18,64,74
"1494",22000,5,2,2,1,2,12,42,62
"1495",21000,5,6,2,1,2,17,51,66
"1496",6108,5,2,2,1,2,12,25,62
"1497",30000,5,5,2,2,2,18,26,65
"1501",6000,5,3,2,1,2,12,12,63
"1503",27000,5,11,1,1,2,16,61,71
"1505",4000,5,6,2,1,2,16,48,66
"1507",4416,5,2,2,9,2,6,18,62
"1512",5000,5,3,2,1,2,10,3,63
"1514",45000,5,7,1,1,2,18,50,67
"1515",18000,5,1,2,1,2,14,45,61
"1516",6000,5,6,2,1,2,15,68,66
"1518",14000,6,0,1,1,2,12,66,72
"1519",35000,5,9,2,1,2,14,66,69
"1521",15000,5,4,2,1,2,16,61,64
"1522",12000,5,3,2,2,2,12,61,63
"1523",1000,5,0,2,1,2,12,43,60
"1524",32000,5,10,1,2,2,15,57,70
"1528",1500,6,1,1,1,2,12,71,73
"1531",3000,5,5,2,2,2,16,67,65
"1533",35000,5,4,2,1,2,12,48,64
"1536",70000,6,0,1,1,2,15,42,72
"1537",21000,5,7,2,1,2,16,62,67
"1538",50000,5,9,1,1,2,11,72,69
"1539",15000,5,11,1,1,2,9,69,71
"1544",9000,5,6,2,2,2,8,55,66
"1547",10000,5,3,2,2,2,14,65,63
"1551",30000,5,11,1,1,2,12,43,71
"1552",16000,6,0,1,1,2,14,69,72
"1553",20000,5,8,1,1,2,12,39,68
"1555",1e+05,6,0,1,1,2,17,36,72
"1557",10000,5,6,2,1,2,12,47,66
"1559",35000,5,6,1,1,2,14,27,66
"1560",7000,5,5,2,1,2,16,59,65
"1564",8000,5,11,1,2,2,14,63,71
"1565",11000,6,2,1,1,2,10,40,74
"1566",25000,5,10,1,1,2,9,43,70
"1567",25000,5,4,2,1,2,14,45,64
"1568",30000,5,9,1,1,2,14,42,69
"1571",48000,5,3,2,1,2,18,56,63
"1572",17000,5,8,2,1,2,12,44,68
"1578",26000,6,1,1,1,2,16,66,73
"1580",10000,5,3,2,1,2,12,29,63
"1584",60000,5,11,1,1,2,18,37,71
"1585",22000,5,5,2,1,2,18,61,65
"1590",6200,5,4,2,1,2,13,7,64
"1591",24000,5,5,2,1,2,16,58,65
"1592",20000,5,11,1,1,2,14,50,71
"1593",7000,5,10,2,1,2,14,60,70
"1597",30000,5,8,2,2,2,16,42,68
"1598",23000,5,6,2,1,2,18,62,66
"1599",20000,5,4,2,1,2,12,50,64
"1600",3000,5,6,2,1,2,16,61,66
"1602",30000,5,10,1,1,2,16,49,70
"1604",12000,5,4,2,1,2,14,67,64
"1609",40000,5,11,1,1,2,12,52,71
"1610",15000,5,4,2,1,2,14,67,64
"1613",36000,5,3,2,1,2,16,45,63
"1614",10000,5,6,2,1,2,12,37,66
"1617",13000,5,8,2,1,2,14,42,68
"1620",10000,5,2,2,2,2,12,63,62
"1621",30000,5,9,1,2,1,12,53,69
"1624",23000,5,4,1,1,2,13,58,64
"1625",20000,5,10,1,1,2,17,22,70
"1626",19000,5,5,2,1,2,13,8,65
"1628",20000,5,1,1,2,2,11,24,61
"1629",28000,5,4,1,2,2,14,27,64
"1630",13000,5,5,2,1,2,10,10,65
"1631",12000,5,4,1,1,2,12,15,64
"1633",20000,5,9,1,1,2,11,67,69
"1637",25000,6,2,1,1,2,12,60,74
"1639",25000,5,8,2,1,2,13,38,68
"1642",18000,5,7,2,1,2,16,50,67
"1645",6000,5,2,2,1,2,10,22,62
"1646",16000,6,0,1,1,2,13,67,72
"1647",45000,6,1,1,1,2,16,52,73
"1649",25000,5,10,1,1,2,14,21,70
"1650",12000,5,4,2,1,2,14,52,64
"1651",2000,5,8,2,1,2,12,72,68
"1654",10000,5,3,2,1,2,12,72,63
"1656",14000,5,11,1,1,2,12,54,71
"1657",15000,5,4,2,1,2,12,59,64
"1659",10000,5,0,2,1,2,12,51,60
"1661",1200,5,6,2,1,2,4,26,66
"1663",15000,4,11,2,1,2,14,28,59
"1664",10000,5,3,2,1,2,13,26,63
"1665",2000,5,6,1,1,2,12,72,66
"1668",4000,5,5,2,1,2,13,57,65
"1670",10000,5,4,2,1,2,14,58,64
"1675",1500,5,6,2,1,2,12,67,66
"1676",18000,5,6,1,9,1,17,64,66
"1677",4000,6,1,1,1,2,15,66,73
"1678",28000,6,0,1,1,2,16,64,72
"1679",10000,6,2,2,1,2,14,68,74
"1680",3000,5,5,2,1,2,16,68,65
"1683",12000,5,11,1,1,2,12,69,71
"1685",19000,5,8,2,1,2,13,45,68
"1687",36000,5,10,1,1,2,16,51,70
"1688",7000,5,4,2,1,2,16,31,64
"1689",35000,4,11,2,1,2,11,56,59
"1692",40000,5,8,1,1,2,18,47,68
"1693",15000,5,8,1,1,2,14,65,68
"1694",8000,5,9,2,1,2,13,47,69
"1695",25000,5,9,2,1,2,14,35,69
"1697",28000,6,3,1,1,2,18,52,75
"1698",22000,5,9,1,1,2,14,55,69
"1700",21500,6,0,1,2,2,13,66,72
"1701",3000,5,8,2,1,2,12,67,68
"1703",23000,6,0,1,1,2,13,62,72
"1705",18000,6,0,1,1,2,12,17,72
"1707",20000,5,7,1,1,2,16,19,67
"1711",16000,5,3,2,1,1,12,44,63
"1712",15000,5,9,1,1,2,12,64,69
"1713",53000,5,3,2,9,1,17,58,63
"1715",26000,6,0,1,1,2,12,63,72
"1717",4000,5,5,2,4,2,12,62,65
"1718",10000,6,1,1,1,2,16,31,73
"1720",43000,5,9,1,1,2,12,39,69
"1722",17000,5,9,1,3,2,14,57,69
"1723",4000,5,1,2,1,1,12,52,61
"1728",50000,6,1,1,1,2,15,42,73
"1730",55000,5,7,2,1,2,18,39,67
"1731",28000,5,3,2,1,2,16,49,63
"1735",5000,5,2,2,1,2,14,42,62
"1736",18000,5,5,2,1,2,13,41,65
"1737",21000,6,0,1,1,1,15,28,72
"1739",12000,5,7,2,1,2,12,57,67
"1740",33000,5,5,2,1,1,16,28,65
"1742",50000,6,0,1,1,1,13,26,72
"1743",6000,5,5,2,1,1,9,16,65
"1744",16000,5,4,2,1,2,14,31,64
"1745",35000,5,8,1,1,2,12,40,68
"1746",25000,5,8,2,1,2,12,47,68
"1748",20000,6,4,1,1,2,14,64,76
"1749",18000,5,3,2,1,2,12,54,63
"1750",34000,6,2,1,1,2,14,12,74
"1752",25000,5,8,1,1,2,16,65,68
"1755",20000,6,0,1,1,2,17,13,72
"1756",33000,5,8,1,1,2,12,21,68
"1759",4000,5,5,2,1,2,12,17,65
"1761",20000,5,0,2,1,2,8,13,60
"1762",40000,6,0,1,1,2,16,57,72
"1764",14000,5,4,2,1,2,14,50,64
"1765",12000,5,8,2,1,2,12,42,68
"1766",25000,5,1,2,1,2,12,59,61
"1768",70000,5,7,2,1,2,10,18,67
"1769",38000,5,7,2,1,2,17,35,67
"1770",14000,5,3,2,1,2,12,62,63
"1773",15000,5,0,2,1,2,13,53,60
"1774",17000,6,2,1,1,2,16,59,74
"1776",60000,5,9,1,1,2,14,24,69
"1777",15000,5,7,2,1,2,15,21,67
"1778",25000,5,5,1,1,2,16,4,65
"1779",18000,5,2,1,1,1,12,27,62
"1782",70000,6,0,1,1,2,18,43,72
"1784",30000,5,5,2,1,2,18,31,65
"1786",8000,5,2,2,1,2,12,39,62
"1787",30000,5,11,1,1,2,16,56,71
"1789",27000,5,11,1,1,2,14,58,71
"1790",47000,5,10,1,1,2,18,47,70
"1791",12000,5,7,1,1,1,12,68,67
"1793",24000,5,2,2,1,2,17,56,62
"1794",13000,5,3,2,1,1,12,55,63
"1795",80000,5,1,2,1,2,14,53,61
"1796",5000,6,0,1,1,2,12,72,72
"1798",25000,5,3,2,1,2,10,30,63
"1799",28000,5,6,1,1,2,12,46,66
"1800",8000,5,4,2,1,2,15,70,64
"1801",10000,5,6,2,1,2,13,39,66
"1802",9000,5,8,2,1,2,14,49,68
"1803",20000,5,0,2,1,2,12,53,60
"1804",12000,5,5,1,1,2,12,19,65
"1805",15000,5,5,2,1,2,14,24,65
"1806",20000,5,1,2,1,2,14,54,61
"1809",28000,5,4,2,1,2,14,54,64
"1810",265,5,6,2,1,2,15,69,66
"1811",35000,5,9,1,1,2,14,16,69
"1813",26000,5,6,2,1,1,14,58,66
"1814",27000,5,7,2,1,2,17,56,67
"1815",14000,5,8,2,1,2,12,60,68
"1816",32000,5,6,1,1,2,16,57,66
"1817",10000,5,9,2,1,2,14,58,69
"1819",7000,5,9,1,1,2,16,60,69
"1820",28000,5,11,1,1,2,17,44,71
"1822",60000,6,2,1,1,2,13,36,74
"1825",12000,5,9,1,1,2,4,28,69
"1831",15000,6,3,2,1,2,13,15,75
"1837",15000,6,0,1,1,2,11,27,72
"1838",26000,5,4,2,1,2,15,58,64
"1841",26000,6,0,1,1,1,16,65,72
"1842",18720,5,3,2,2,2,10,54,63
"1845",12000,5,4,2,2,2,12,17,64
"1846",80000,5,10,1,1,2,17,51,70
"1847",48000,5,6,2,1,2,13,51,66
"1849",18000,5,2,1,3,2,16,63,62
"1852",85000,5,10,1,1,2,15,25,70
"1853",35000,5,4,2,2,2,12,43,64
"1854",5000,5,9,1,1,2,16,68,69
"1855",9000,5,4,2,1,1,13,68,64
"1856",30000,5,7,2,1,2,16,63,67
"1857",80000,6,0,1,1,2,14,32,72
"1858",35000,5,5,2,1,2,16,58,65
"1859",12000,5,3,2,1,2,14,56,63
"1860",2e+05,5,10,1,1,2,18,56,70
"1861",4000,5,4,2,1,2,16,45,64
"1862",2000,5,8,1,1,2,12,72,68
"1863",24000,5,6,2,1,2,18,21,66
"1864",2000,5,6,1,1,1,15,67,66
"1866",15000,5,10,1,1,2,17,60,70
"1869",6000,5,2,2,1,2,12,25,62
"1870",5000,5,6,1,1,2,12,15,66
"1871",1500,5,6,2,1,1,12,69,66
"1872",28000,5,4,2,1,2,18,42,64
"1873",9000,5,10,2,1,2,12,55,70
"1874",60000,6,2,1,1,2,14,38,74
"1876",1200,5,6,1,1,2,12,71,66
"1877",1400,5,2,2,1,1,3,26,62
"1879",7000,5,6,2,1,2,13,47,66
"1882",21000,5,2,2,1,2,12,59,62
"1883",44000,5,9,1,1,2,12,32,69
"1885",29000,5,8,1,2,2,16,54,68
"1886",3000,6,0,1,1,1,14,72,72
"1887",12000,5,4,1,2,2,13,68,64
"1890",20000,6,0,1,1,1,12,62,72
"1891",1200,5,2,2,2,2,5,17,62
"1893",37000,6,2,1,1,2,16,65,74
"1894",8000,5,6,1,3,2,10,30,66
"1895",35000,5,8,1,3,1,16,60,68
"1897",25000,5,2,1,3,2,14,53,62
"1898",18000,5,11,2,1,2,10,61,71
"1899",30000,5,3,2,2,2,16,54,63
"1902",20000,5,9,1,1,2,18,21,69
"1904",12000,5,11,1,1,1,6,50,71
"1906",10000,5,6,2,1,2,12,22,66
"1907",18000,6,0,1,1,2,14,42,72
"1911",20000,6,0,1,2,2,12,64,72
"1912",31000,5,8,2,1,2,16,47,68
"1914",6000,5,4,1,1,1,10,54,64
"1917",12000,5,10,1,1,2,13,50,70
"1920",13000,5,6,2,1,2,16,57,66
"1921",26000,5,7,2,1,2,17,56,67
"1922",15000,5,8,2,2,2,11,59,68
"1923",30000,5,4,2,1,2,17,62,64
"1924",2000,5,5,2,1,2,14,49,65
"1925",5000,5,10,1,4,2,13,68,70
"1926",53000,5,11,2,1,2,14,64,71
"1929",2000,5,2,2,1,2,13,72,62
"1930",25000,5,11,1,1,2,17,61,71
"1931",5000,6,2,1,1,2,12,72,74
"1932",21000,5,4,2,1,2,13,63,64
"1935",17000,5,10,2,1,2,15,63,70
"1937",12000,5,4,2,1,2,13,53,64
"1938",42000,5,10,1,1,1,14,46,70
"1939",21000,6,2,1,1,2,12,57,74
"1940",6000,5,3,2,1,1,12,25,63
"1942",25000,6,2,1,1,2,14,66,74
"1943",3000,5,6,2,1,2,14,71,66
"1944",3600,5,5,2,1,2,15,23,65
"1945",4000,5,11,1,1,2,12,71,71
"1946",20000,5,9,1,1,2,14,32,69
"1950",52000,5,0,1,1,2,15,40,60
"1951",60000,5,4,2,1,2,12,47,64
"1952",15000,5,4,2,1,2,13,49,64
"1954",90000,6,0,1,1,2,16,40,72
"1959",26000,5,1,2,1,2,14,25,61
"1961",2000,5,9,1,1,2,12,69,69
"1962",16000,5,7,2,1,2,12,29,67
"1963",24000,5,5,2,1,1,11,63,65
"1965",15000,5,8,1,1,1,16,62,68
"1967",42000,6,2,1,1,2,17,47,74
"1970",10000,5,5,2,1,2,12,47,65
"1971",17000,5,11,1,1,1,13,54,71
"1972",30000,5,4,2,1,2,14,56,64
"1974",32000,5,9,2,1,2,17,53,69
"1975",36000,5,4,2,1,1,17,56,64
"1976",10000,6,0,1,1,1,13,70,72
"1977",20000,5,3,2,1,2,15,61,63
"1979",24000,5,5,2,1,2,12,61,65
"1980",17000,6,0,1,1,2,12,58,72
"1981",23000,5,5,2,1,2,14,42,65
"1982",25000,5,4,2,1,2,12,57,64
"1983",50000,5,11,1,1,2,12,40,71
"1985",20000,5,2,2,1,2,12,60,62
"1986",30000,5,6,2,1,2,16,57,66
"1987",7000,5,4,2,1,2,10,51,64
"1988",7000,5,7,1,1,2,10,12,67
"1989",30000,5,8,1,1,2,11,58,68
"1990",3000,5,6,2,1,2,12,66,66
"1991",20000,5,6,2,1,2,14,47,66
"1992",40000,5,6,2,1,2,16,31,66
"1993",10000,5,7,1,1,2,12,13,67
"1994",16000,5,6,1,1,2,12,53,66
"1995",11000,5,3,2,1,2,9,39,63
"1996",16000,5,8,2,1,2,13,47,68
"1997",18000,5,10,1,1,2,12,63,70
"1999",12000,5,3,2,1,2,16,64,63
"2000",4000,5,10,1,2,2,14,69,70
"2001",60000,6,0,1,1,2,12,45,72
"2002",43000,6,3,1,1,2,17,50,75
"2003",31000,5,2,2,1,2,14,51,62
"2004",50000,5,8,2,1,2,17,51,68
"2005",27000,5,8,2,1,2,14,61,68
"2006",30000,5,10,1,1,2,17,34,70
"2007",12000,6,1,1,2,2,13,69,73
"2011",20000,5,2,2,1,2,17,60,62
"2013",15000,5,0,2,2,2,12,14,60
"2014",25000,5,4,2,3,2,16,53,64
"2016",2000,5,0,2,1,1,6,23,60
"2018",3000,6,1,1,1,1,15,70,73
"2020",110000,5,6,2,3,2,18,42,66
"2021",55000,5,9,1,1,2,18,19,69
"2022",58000,5,10,1,1,2,18,37,70
"2023",10000,5,10,2,1,2,16,54,70
"2024",19000,6,0,1,1,2,12,61,72
"2025",15000,5,1,2,1,2,18,8,61
"2026",8000,5,4,2,1,2,12,57,64
"2027",60000,6,0,1,1,2,12,40,72
"2029",6000,5,8,1,1,2,12,63,68
